---------- Commits List ---------

Commit[ID= 7c3ea3ce5c67361c2d20e2097b8cc9534297c136, release= 0.9.0, creationDate= 2006-05-02]
Commit[ID= cbffb40022241d9862f14ebe25b62551fdc42ec1, release= 2.2.1, creationDate= 2012-06-27]

Commit[ID= f5d06d73304dabedebfa1d8e7e7d99802e82ffbc, release= 2.2.1, creationDate= 2012-06-27]

Commit[ID= 60c94ad4125fb515340477800029f1e586155745, release= 2.2.1, creationDate= 2012-07-02]

Commit[ID= dc339a98bc2f7fa3941c6d40e2bd7a8f476e7254, release= 2.2.1, creationDate= 2012-07-03]

Commit[ID= 1de868af0559a91e394fc0b1555eeeffcc64557b, release= 2.2.1, creationDate= 2012-07-03]

Commit[ID= 1246de0774567c6f0f8d3db115a9138f8bed4363, release= 2.2.1, creationDate= 2012-07-10]

Commit[ID= b5c83f05f9d1c6a8880302641320adb8b5da63e2, release= 2.2.1, creationDate= 2012-07-11]

Commit[ID= d586739ae397ffe2a7dcd68f01a4bcb3c5af35bb, release= 2.2.1, creationDate= 2012-07-11]

Commit[ID= e4d72a7983a37ac34028b35718947af5d9170e2a, release= 2.2.1, creationDate= 2012-07-11]

Commit[ID= b04dee5ad2c4277d97b51c1d0ea1ecc03df79f4a, release= 2.2.1, creationDate= 2012-07-11]

Commit[ID= f30d74802dfec7a0148ca0e98993a2d7495f1085, ticket= OPENJPA-2199, release= 2.2.1, creationDate= 2012-07-13]

Commit[ID= 5eb13dbde9782affaa41e954e72decef8f3748ca, release= 2.2.1, creationDate= 2012-07-13]

Commit[ID= 90032dc954223e3fb5600afa8b59a67a665ffb24, release= 2.2.1, creationDate= 2012-07-14]

Commit[ID= a42c9c280a2834dae7e70b4c3f06e4d7ccd644d0, ticket= OPENJPA-2229, release= 2.2.1, creationDate= 2012-07-14]

Commit[ID= 4b04ef53cfa5769f9a32cd90808f17a5bb06a1f0, ticket= OPENJPA-2228, release= 2.2.1, creationDate= 2012-07-17]

Commit[ID= 0506e9f0b5005087032543c3f908e7b2d07af8e4, release= 2.2.1, creationDate= 2012-07-20]

Commit[ID= 5afd4e851bb1fe56de5b1b546abecd799d036ad7, ticket= OPENJPA-2238, release= 2.2.1, creationDate= 2012-07-23]

Commit[ID= 654f835222f35902c73fab791b5bccc8e6289e14, ticket= OPENJPA-2196, release= 2.2.1, creationDate= 2012-07-25]

Commit[ID= 0abd271b3cf28467d61e4e7b07dc541062508256, release= 2.2.1, creationDate= 2012-07-27]

Commit[ID= a7b90fd9edd7bc43e8c7cc981fc6281aafcf0127, release= 2.2.1, creationDate= 2012-07-27]

Commit[ID= 8c2527215d0662f1345206033bdb8539e27e94cc, release= 2.2.1, creationDate= 2012-07-27]

Commit[ID= 423d1d18e4066f4be13dc8d60bcf41759b5cfac8, release= 2.2.1, creationDate= 2012-07-27]

Commit[ID= 5c05a69ce6f371616dfb049fc1c996260b10a394, ticket= OPENJPA-2227, release= 2.2.1, creationDate= 2012-07-30]

Commit[ID= bcda87c67b6e35d3236e04c0bc699da6f6d5022f, ticket= OPENJPA-2245, release= 2.2.1, creationDate= 2012-08-02]

Commit[ID= a55000a4be3385fa71d556a5a53e84a0638b6d8c, ticket= OPENJPA-2229, release= 2.2.1, creationDate= 2012-08-03]

Commit[ID= 2683a0227ad661119c1084aa2372434f40654f10, ticket= OPENJPA-2247, release= 2.2.1, creationDate= 2012-08-03]

Commit[ID= 3e787f7fe35c262388a4ac10399fd6e76a758de5, ticket= OPENJPA-2247, release= 2.2.1, creationDate= 2012-08-06]

Commit[ID= 4f930b1c29d0dc2502e640e97ea5c0bce03b8086, ticket= OPENJPA-428, release= 2.2.1, creationDate= 2012-08-08]

Commit[ID= 1d1b1bbea9dc35bae01b4304fb0b272d6df585d0, release= 2.2.1, creationDate= 2012-08-09]

Commit[ID= c3169ccf3693eaeca6a925530247a8c4906c8d5f, release= 2.2.1, creationDate= 2012-08-09]

Commit[ID= eb02dc6c519f325e2f614a0a93acf37ac2fb46c1, release= 2.2.1, creationDate= 2012-08-09]

Commit[ID= a5992927e3e17cfada14dcbdbe8585accb919e84, release= 2.2.1, creationDate= 2012-08-10]

Commit[ID= 9e9b0a7ae3ea25e999bbaa7bf4f16afa0147404b, ticket= OPENJPA-2149, release= 2.2.1, creationDate= 2012-08-23]

Commit[ID= bc29ef104d0494a08c348a58141760a51f18f534, ticket= OPENJPA-2255, release= 2.2.1, creationDate= 2012-09-01]

Commit[ID= 512520f7fb764b406aa3fc3dd298dbf63ec7eb58, ticket= OPENJPA-2257, release= 2.2.1, creationDate= 2012-09-05]

Commit[ID= 1952ecd460306fb0539ee6b947d6d07fd84e9bfc, ticket= OPENJPA-2240, release= 2.2.1, creationDate= 2012-09-06]

Commit[ID= ef2065122aec54bdee276b4e7f3777c94748826e, ticket= OPENJPA-2260, release= 2.2.1, creationDate= 2012-09-10]

Commit[ID= e9a6d6681d59750c438ddf384e23b8f28d971085, ticket= OPENJPA-2261, release= 2.2.1, creationDate= 2012-09-11]

Commit[ID= 556d796ed38799a7c99d550ba4d79d26a5933abc, ticket= OPENJPA-2253, release= 2.2.1, creationDate= 2012-09-12]

Commit[ID= ae3441b049f60168e8abec0ef5988c0ba6265df7, ticket= OPENJPA-2253, release= 2.2.1, creationDate= 2012-09-12]

Commit[ID= 0ae1199283814bd7ed3e8bd1f317f3a38b23dfb8, ticket= OPENJPA-2253, release= 2.2.1, creationDate= 2012-09-12]

Commit[ID= 837638b91b320139aae84df052335c4c8f0f240f, release= 2.2.1, creationDate= 2012-09-20]

Commit[ID= e424097b564273b807f0637056ea244c40a125c3, ticket= OPENJPA-2269, release= 2.2.1, creationDate= 2012-09-27]

Commit[ID= fd4ca960502967429a242bbdbb51abd778346899, ticket= OPENJPA-2267, release= 2.2.1, creationDate= 2012-09-27]

Commit[ID= fd8e5fe8658a3195a0b3df8db6d064b83fee7274, release= 2.2.1, creationDate= 2012-09-28]

Commit[ID= 1c2ec168ed7a65534db50a8a11c1ba70e797e663, release= 2.2.1, creationDate= 2012-10-01]

Commit[ID= a06d373573b5e12ba309ef9e6137ee4e759eae5e, ticket= OPENJPA-2247, release= 2.2.1, creationDate= 2012-10-02]

Commit[ID= 9f128e3286913f04597b9263c5d2559361138442, ticket= OPENJPA-2271, release= 2.2.1, creationDate= 2012-10-02]

Commit[ID= 3a6ffd834f9ee2b94daa2e56514fd5aae9d93a3e, ticket= OPENJPA-2269, release= 2.2.1, creationDate= 2012-10-02]

Commit[ID= dab8b620f94c5bd065232bf352eabe3e4adb18ea, release= 2.2.1, creationDate= 2012-10-03]

Commit[ID= 4823f1748eeba31bbf81b7fde1c017470f0d3d92, release= 2.2.1, creationDate= 2012-10-09]

Commit[ID= 94969374f623a82a8d659b763b2c987d2b1c3d79, ticket= OPENJPA-2234, release= 2.2.1, creationDate= 2012-10-09]

Commit[ID= 4ca0cdc92cf98149c720901cec86f628eb8e5e93, release= 2.2.1, creationDate= 2012-10-09]

Commit[ID= e5f91d12b425a7ab23fedb49101e65a027a6731d, ticket= OPENJPA-2234, release= 2.2.1, creationDate= 2012-10-09]

Commit[ID= 0988966e5c3a0c5fa3d8574d2fddaf46b0912c42, release= 2.2.1, creationDate= 2012-10-16]

Commit[ID= fbe268c71cfbb0de5132fdbe35978157f945abfe, release= 2.2.1, creationDate= 2012-10-18]

Commit[ID= ef5f605f7f23df32f768c39a071acb50881a2fe7, release= 2.2.1, creationDate= 2012-10-18]

Commit[ID= 4b230ebb534e768a2a3a02fa40483d703d912de4, release= 2.2.1, creationDate= 2012-10-26]

Commit[ID= bfa7d2c69629d764beefe61312343372376040d4, release= 2.2.1, creationDate= 2012-10-29]

Commit[ID= 2980c1901e31114fcd53d204b0786cf1d6ea3494, release= 2.2.1, creationDate= 2012-10-31]

Commit[ID= 60b97e307fa4b454082dc6a715638d9899133af0, release= 1.2.3, creationDate= 2012-11-05]

Commit[ID= cd7851e9d34941787178b35c6f54149863536b8b, release= 1.2.3, creationDate= 2012-11-06]

Commit[ID= c6fa108b3093fed8d60d8b02021aa0b69e8cae55, release= 1.2.3, creationDate= 2012-11-06]

Commit[ID= 0633d68005f7429e19645b963083fbbbd288fa90, ticket= OPENJPA-2196, release= 1.2.3, creationDate= 2012-11-06]

Commit[ID= 160c71e068cd6976a89534b9acdf1b355801d42a, release= 1.2.3, creationDate= 2012-11-14]

Commit[ID= d6367874aed9bd69a6acbe3fb6cb870eb9f4191e, release= 1.2.3, creationDate= 2012-11-14]

Commit[ID= 404d9491f51589938efe41e7c7252414c5f15b58, release= 1.2.3, creationDate= 2012-11-16]

Commit[ID= af3df6bd117efa2384f81a79728a1906da766c78, release= 1.2.3, creationDate= 2012-11-26]

Commit[ID= 0a91a39dd8fe11ce652da7657b15ef18c96d3500, release= 1.2.3, creationDate= 2012-11-27]

Commit[ID= e0d5b0505f2d0d91e08f6aa6806bbbff80bf59ca, release= 1.2.3, creationDate= 2012-11-27]

Commit[ID= 89b44bbf6c6a3f6554b5ac7338ae841c96e17de7, ticket= OPENJPA-2288, release= 1.2.3, creationDate= 2012-11-27]

Commit[ID= 7d897d94ce41035bd8b8d1dca47d6bebd4243e0b, ticket= OPENJPA-2298, release= 1.2.3, creationDate= 2012-11-30]

Commit[ID= 9fa9ef4fe825bf29c480303c169413ab997e5707, ticket= OPENJPA-2244, release= 1.2.3, creationDate= 2012-11-30]

Commit[ID= 2d5ab5c862737cf13c6a77bee4924dd959e8b941, ticket= OPENJPA-2289, release= 1.2.3, creationDate= 2012-11-30]

Commit[ID= 88cc847a1cd2d4fb4f91b88b4de5a91c4b39228e, ticket= OPENJPA-2284, release= 1.2.3, creationDate= 2012-12-04]

Commit[ID= f17a08fee4571887c380e92af6fb8dd0b494560d, ticket= OPENJPA-2304, release= 1.2.3, creationDate= 2012-12-11]

Commit[ID= 56107fc73cd326de6493ce44bd940be04b8b99ac, release= 1.2.3, creationDate= 2012-12-11]

Commit[ID= 0a8d89da00391980018b6ce1acd80fde98f8ec78, release= 1.2.3, creationDate= 2012-12-21]

Commit[ID= dc02973a1988c2b153bc4e63ca3530940b59c545, release= 1.2.3, creationDate= 2012-12-21]

Commit[ID= bded0a42b6a490a6cc80bc69a221f7ba7cd1b877, ticket= OPENJPA-2235, release= 1.2.3, creationDate= 2012-12-27]

Commit[ID= 56925f515ffb13f6b9d2f242afe5d37fae49508e, ticket= OPENJPA-2235, release= 1.2.3, creationDate= 2012-12-28]

Commit[ID= 2e9e9e29739a3bde09a1a7acd9d3539c62c0c5f6, release= 1.2.3, creationDate= 2012-12-28]

Commit[ID= a2b07b18b43003f4c4cdd1872022a57c7e0fe26a, ticket= OPENJPA-2257, release= 1.2.3, creationDate= 2012-12-29]

Commit[ID= efef270907d3e503de5d883bffd4c797ebd90503, release= 1.2.3, creationDate= 2013-01-03]

Commit[ID= 58f24badcc742831bafe728912ba9ffb9867324e, release= 1.2.3, creationDate= 2013-01-08]

Commit[ID= 0ca38be72735a1b9340a519f46f9d969b6c4bf5d, ticket= OPENJPA-2320, release= 1.2.3, creationDate= 2013-01-08]

Commit[ID= 114ffd7d1182c919522f2a19cf6c794d78e95cec, release= 1.2.3, creationDate= 2013-01-10]

Commit[ID= 5c3070f571e168416c8c46a31c63fc6a1744ed15, release= 1.2.3, creationDate= 2013-01-10]

Commit[ID= 5b21125f5ee4b57cb8285e874e3c9724bd6e2c4c, ticket= OPENJPA-2321, release= 1.2.3, creationDate= 2013-01-10]

Commit[ID= 2c3ec958603dc366ce284ebd468856b1e2801d34, release= 1.2.3, creationDate= 2013-01-21]

Commit[ID= 01cae73832fd7b86848fe017e990b96ca63e25af, release= 1.2.3, creationDate= 2013-01-22]

Commit[ID= e63abd92a73968e7687c5928e0789177c8403fee, release= 1.2.3, creationDate= 2013-01-22]

Commit[ID= e12dcddc388e417102a4d0f6db39060a25c232e6, release= 1.2.3, creationDate= 2013-01-22]

Commit[ID= 52fb78cc243c506be08408b7c03958a1af70c6c8, release= 1.2.3, creationDate= 2013-01-23]

Commit[ID= 150755864c02f5aead12c86f14bba717756b0ffd, release= 1.2.3, creationDate= 2013-01-24]

Commit[ID= 35421424b5c30f2ffffcbd15e58db44017facaf4, release= 1.2.3, creationDate= 2013-02-06]

Commit[ID= c8dd4fc32d81f214cf436032b49e36ae4fefe699, release= 1.2.3, creationDate= 2013-02-07]

Commit[ID= 2facc841546b58815bf31a35b02cf597d3844693, release= 1.2.3, creationDate= 2013-02-07]

Commit[ID= 4985e62f9b2cda1e6b9aa7a299aa40abdc2c21c1, release= 1.2.3, creationDate= 2013-02-07]

Commit[ID= cb309e75a80410eadbefcd2905d576271da27a87, release= 1.2.3, creationDate= 2013-02-08]

Commit[ID= c0413aad9ead9b1bb6d6983c3c8c168a4ccb6d56, release= 1.2.3, creationDate= 2013-02-09]

Commit[ID= 7f71656cf4935d010138b3f44d5fff23bb3236c1, release= 1.2.3, creationDate= 2013-02-11]

Commit[ID= 862b0f522994a1caf2a6ab75ef09287dd4697d29, release= 1.2.3, creationDate= 2013-02-12]

Commit[ID= aad999df894242b35ea7240af57421306449d70b, release= 1.2.3, creationDate= 2013-02-12]

Commit[ID= cbc0301a7229d267adb5f6df0d12be86fd80b28f, release= 1.2.3, creationDate= 2013-02-13]

Commit[ID= 3bdb0b95d8b728447cde2c23d53d673c49e7198b, release= 1.2.3, creationDate= 2013-02-14]

Commit[ID= 05b41094b86c4f297ee856d90159aeb73d4494bc, release= 1.2.3, creationDate= 2013-02-15]

Commit[ID= 7ce7e556207f545a7bd688d4d8491a3021fa3aac, ticket= OPENJPA-2335, release= 1.2.3, creationDate= 2013-02-19]

Commit[ID= 4fbf3fc1f0a0431d29765d041e74756f319bc3fe, ticket= OPENJPA-2336, release= 1.2.3, creationDate= 2013-02-19]

Commit[ID= fd5cc0436cfdf426304a07cf950609094b46d8f4, ticket= OPENJPA-2328, release= 1.2.3, creationDate= 2013-02-19]

Commit[ID= 5632d5ab0abf661ba00e903ef740efc459c6a8fb, ticket= OPENJPA-2330, release= 1.2.3, creationDate= 2013-02-21]

Commit[ID= 326fcd7a4c930f6f4da3102e3ed24ed770d74134, ticket= OPENJPA-2330, release= 1.2.3, creationDate= 2013-02-21]

Commit[ID= ecd1246c80d3105ccb39ad3682e180e6d646d61d, release= 1.2.3, creationDate= 2013-02-28]

Commit[ID= 80d1fddb751360dd654f70df3918d0fad2c1fc89, release= 1.2.3, creationDate= 2013-03-05]

Commit[ID= 8c23eb3f48f4ad3a313d417aa67dae29a38bdea8, release= 1.2.3, creationDate= 2013-03-05]

Commit[ID= 1e2b753afa311ec49e3679ad103fddd3e4082705, release= 1.2.3, creationDate= 2013-03-05]

Commit[ID= e0bb4cd7c7c7f5ac14780480123d22052fb993b1, release= 1.2.3, creationDate= 2013-03-07]

Commit[ID= 9f0f92fc079f76ccfd4a48b99ebc56254980c1e6, release= 1.2.3, creationDate= 2013-03-11]

Commit[ID= 0f4459fcb4fc9cbd25a486201ab0fa9a584b9163, release= 1.2.3, creationDate= 2013-03-14]

Commit[ID= e617abd0869f3e68fba7c7733d601c63b7d8c424, release= 1.2.3, creationDate= 2013-03-14]

Commit[ID= 70a201a55dcc88e380e682685f4855d579405091, release= 1.2.3, creationDate= 2013-03-14]

Commit[ID= 47e402ce907adb6ddad899ab391fa94d534ea75d, release= 1.2.3, creationDate= 2013-03-18]

Commit[ID= 1febbf7b16670efca3978e5960ff3638b9a93313, release= 1.2.3, creationDate= 2013-03-18]

Commit[ID= 582cfc504aaa7680bc63bc5b88511cd6feb84eee, release= 1.2.3, creationDate= 2013-03-18]

Commit[ID= 3d5df48bbb99b364b49fb68631862140d5767174, release= 1.2.3, creationDate= 2013-03-19]

Commit[ID= dd439b5ea91ef87713767b6c758926290f30a802, release= 1.2.3, creationDate= 2013-03-19]

Commit[ID= 085ea3eb07cf8f6b4758e0bc0f50b3e829b1364e, release= 1.2.3, creationDate= 2013-03-20]

Commit[ID= e966f0f51c8c00bbaddbae9398e2952643e9af09, ticket= OPENJPA-2355, release= 1.2.3, creationDate= 2013-03-20]

Commit[ID= 6adc2f465f179a90253e734221a5cec91ec33b2b, release= 1.2.3, creationDate= 2013-03-22]

Commit[ID= c9fa4b9bda45d0cb50274c8075a780b98b5951d4, ticket= OPENJPA-2357, release= 1.2.3, creationDate= 2013-03-26]

Commit[ID= 82027f4a35bdb28c3bc2358f5e1bb220e65e8822, release= 1.2.3, creationDate= 2013-03-27]

Commit[ID= 5c1421cf09d4628064510e6b29c485a749b5f574, ticket= OPENJPA-1979, release= 1.2.3, creationDate= 2013-03-27]

Commit[ID= 7f14c7df6b7c7ef42f0671138b9b5dd062fe99aa, release= 1.2.3, creationDate= 2013-03-27]

Commit[ID= 3d11895269e89cc524b6bd8240326097806ebe93, release= 1.2.3, creationDate= 2013-04-03]

Commit[ID= e61acd8571f652faa8f8085f7a1cc0073c680296, release= 1.2.3, creationDate= 2013-04-13]

Commit[ID= 30c3a72a11c43878be3bab01b25e77b1e65e62de, release= 1.2.3, creationDate= 2013-04-15]

Commit[ID= 2e996c9918ec5b18fcf05d0ef5faa1690a0369f9, ticket= OPENJPA-2172, release= 1.2.3, creationDate= 2013-04-15]

Commit[ID= e8a2932d4c497a8b8478f10063281b1cadc9f78b, release= 1.2.3, creationDate= 2013-04-15]

Commit[ID= 96751867c9dd063df97478c0ab759372dfd235d2, ticket= OPENJPA-2172, release= 1.2.3, creationDate= 2013-04-16]

Commit[ID= 8b75df3c9bf992d5b93cb2c5f0e81470860eaa1f, ticket= OPENJPA-2369, release= 1.2.3, creationDate= 2013-04-16]

Commit[ID= 1a1ab83ff540b5e22e553d3a21e552d493b1414e, release= 2.2.2, creationDate= 2013-04-19]

Commit[ID= 34b223fa6760d4d8a92eac4aad7d790e83b8afc8, release= 2.2.2, creationDate= 2013-04-19]

Commit[ID= fa122cdfaeb398eb38117aa114bcfeb0e4802c16, release= 2.2.2, creationDate= 2013-04-19]

Commit[ID= a90e51691df0dcbe5ac71a300c8ec5d829df1770, release= 2.2.2, creationDate= 2013-04-19]

Commit[ID= 1869a7b07ef17e5dfa39649c34b89cf7287ba36d, release= 2.2.2, creationDate= 2013-04-19]

Commit[ID= 5ce1ec400e2e3d47b999ebe1347b985bdff34cd2, ticket= OPENJPA-2374, release= 2.3.0, creationDate= 2013-04-23]

Commit[ID= 0d1b15220d3311c9a228613ac97e8a4395c5fc44, release= 2.3.0, creationDate= 2013-04-26]

Commit[ID= 6d313db78837af526fdcf4cf3b2ab515db57a6e2, release= 2.3.0, creationDate= 2013-05-06]

Commit[ID= c6ee8caa41a31725a4ac80b01c7d7dfb5f1711fd, release= 2.3.0, creationDate= 2013-05-10]

Commit[ID= 937aad666bcf696fdd5e47c281b09e527f721881, ticket= OPENJPA-2377, release= 2.3.0, creationDate= 2013-05-14]

Commit[ID= ede84e683eb0672a5c71cc760078c6124ce59d4d, release= 2.3.0, creationDate= 2013-05-21]

Commit[ID= 0834454bdbf9a72bd78c253f6cebaa5d53d70263, release= 2.3.0, creationDate= 2013-05-31]

Commit[ID= f30f7bcdb4e4d6c07fd29cc2a70032879cf424f6, release= 2.3.0, creationDate= 2013-05-31]

Commit[ID= 2df7cd6950f68cc4a4df96bd0d10aec0082afc7f, release= 2.3.0, creationDate= 2013-06-08]

Commit[ID= c8016a49e0ada10a846aabfc6aa3ddc167957ede, release= 2.3.0, creationDate= 2013-06-11]

Commit[ID= 5e9ecb0bbe6bf6dff60d73388b0a9added2e3544, release= 2.3.0, creationDate= 2013-06-21]

Commit[ID= 123e28821e0f7a9850ae1d08b3934502b5030429, ticket= OPENJPA-2390, release= 2.3.0, creationDate= 2013-06-24]

Commit[ID= c7b4e05b1e98796917b2a67ca87f582a292d13c8, ticket= OPENJPA-2391, release= 2.3.0, creationDate= 2013-06-24]

Commit[ID= e406bda450a1f3b78836153a5a34882c823101b1, ticket= OPENJPA-2405, release= 2.3.0, creationDate= 2013-07-01]

Commit[ID= a30d93f5c8bad43b68efda656460582226ac7ea1, release= 2.3.0, creationDate= 2013-07-09]

Commit[ID= 8eb9ff9ce8d393acafee1ee470ab60cf3073756b, release= 2.3.0, creationDate= 2013-07-09]

Commit[ID= 8cb451d1dfefe4f4d67332cd055310cf29b0b3a8, ticket= OPENJPA-696, release= 2.3.0, creationDate= 2013-07-10]

Commit[ID= 1b1b60c9a7d63268dc26c1ff5dc601a352cee1c9, ticket= OPENJPA-2400, release= 2.3.0, creationDate= 2013-07-10]

Commit[ID= dc2c72f8e141ffeef8c0a2dab392c0f9406a91df, ticket= OPENJPA-2355, release= 2.3.0, creationDate= 2013-07-17]

Commit[ID= 4cf336fd95eb8e2b2b58bd60e1e1eebf8c781d1b, release= 2.3.0, creationDate= 2013-07-18]

Commit[ID= e384913eae23fc70be4e07955faed0ea465ac268, release= 2.3.0, creationDate= 2013-07-19]

Commit[ID= a8af3da0de6981eaea239897ef7f0281ea28b0af, release= 2.3.0, creationDate= 2013-07-19]

Commit[ID= 0929f42f8302a6bb5c6344d4cda4a2e4e0bec930, release= 2.3.0, creationDate= 2013-07-19]

Commit[ID= 503e48e8cde865f5c904170205bfda86d7461af6, release= 2.3.0, creationDate= 2013-07-19]

Commit[ID= 92c4369aa18417e448ac980c0cd5de83a2b4831f, ticket= OPENJPA-2400, release= 2.3.0, creationDate= 2013-07-19]

Commit[ID= 0019221544a0396d9879365a727b8d7da58b0622, release= 2.3.0, creationDate= 2013-07-20]

Commit[ID= 5b3fea7cd446622d8479ca13e09b225161910bea, release= 2.3.0, creationDate= 2013-07-22]

Commit[ID= ca76712e3875051422c4d121bb5008f81cfd3f61, ticket= OPENJPA-1794, release= 2.3.0, creationDate= 2013-07-23]

Commit[ID= f63e7922434a27d7beacce10e6282230f320933b, release= 2.3.0, creationDate= 2013-07-29]

Commit[ID= a0b872f5c2a2e5552f804d171dbdec66dd13de53, release= 2.3.0, creationDate= 2013-07-31]

Commit[ID= 2ad745381c2c60217657d1115fd9cb0d9f3a54eb, release= 2.3.0, creationDate= 2013-08-05]

Commit[ID= d4b693e4e87270702857f2f0c0c8fe1d30c9ed4e, release= 2.3.0, creationDate= 2013-08-07]

Commit[ID= 6952aec464f3ce026a70ee2ac6bc87192748b455, release= 2.3.0, creationDate= 2013-08-08]

Commit[ID= 9acc4e2b7305f53ce3ab9046745e0e85a2d6fd4a, release= 2.3.0, creationDate= 2013-08-09]

Commit[ID= 0aed173d4f46a542572f0954b926e165558dece1, release= 2.3.0, creationDate= 2013-08-13]

Commit[ID= 2841d18dda10cd57ffbff878980d15cc869fed2c, ticket= OPENJPA-2421, release= 2.3.0, creationDate= 2013-08-16]

Commit[ID= 1896a2850ca9721c5c00f76cfedceb7441df5651, ticket= OPENJPA-2318, release= 2.3.0, creationDate= 2013-08-16]

Commit[ID= 4397b003cbbe6a0eb84211df2169c9d3f2c5d2c6, release= 2.3.0, creationDate= 2013-08-22]

Commit[ID= ea05b25d4612d11aff28d0a6153782432371012a, release= 2.3.0, creationDate= 2013-08-23]

Commit[ID= ee6f4acc3ff9ac43ea4e98579b478e55767aef24, release= 2.3.0, creationDate= 2013-08-23]

Commit[ID= 7a9815a15f13a9ea818d086fa94842a3fa3b1f95, ticket= OPENJPA-2423, release= 2.3.0, creationDate= 2013-08-27]

Commit[ID= 9f8a682a037f3f92ef6401f82418f3751fe6e4c8, release= 2.3.0, creationDate= 2013-09-03]

Commit[ID= a3fccb40e3f0e3708932f13e99fc52596eac592e, ticket= OPENJPA-2432, release= 2.3.0, creationDate= 2013-09-27]

Commit[ID= 3b94663fe235c7254789519a3c7647a545037b98, release= 2.3.0, creationDate= 2013-10-08]

Commit[ID= e719ad01e9504f71d4e3a2787a975a7aa29f39ee, release= 2.3.0, creationDate= 2013-10-15]

Commit[ID= c3f73b7f7c504d2220c3ae8ceeafba1c458ffee8, release= 2.3.0, creationDate= 2013-10-16]

Commit[ID= c8e3d5dcbb664ae8f9c5a87392fc1e6204e55238, release= 2.3.0, creationDate= 2013-10-16]

Commit[ID= 70ccfae92fc5fb0704bf8c25d4dce93a08dd71e4, release= 2.3.0, creationDate= 2013-10-16]

Commit[ID= 35c91eef22c711ca193954104be9ce3ba2065f39, ticket= OPENJPA-2221, release= 2.3.0, creationDate= 2013-10-17]

Commit[ID= dc36e9ae8f2c98222f8a514a52e2b295c8ccafff, release= 2.3.0, creationDate= 2013-10-17]

Commit[ID= bb743b5f156b08aa750305b9e1a94369f90b1a0f, ticket= OPENJPA-2343, release= 2.3.0, creationDate= 2013-10-17]

Commit[ID= 83dab92168a533f757bcce390661a09a595b94a2, ticket= OPENJPA-2435, release= 2.3.0, creationDate= 2013-10-18]

Commit[ID= 67082453b32d1bc11309f3c45ae1ce1bb2f8e281, ticket= OPENJPA-2409, release= 2.3.0, creationDate= 2013-10-18]

Commit[ID= a76249e143c9d2e73e566540fc3668c8ae8a4302, release= 2.3.0, creationDate= 2013-10-18]

Commit[ID= 1f383374815acfaa6a2878eb3e1e55790383aab1, release= 2.3.0, creationDate= 2013-10-23]

Commit[ID= d8395bdc5642ebfb7c44dee46993b54a8146d796, release= 2.3.0, creationDate= 2013-10-23]

Commit[ID= 70f1188d19e91f8a6269049d0c4dcadf9c2a9005, release= 2.3.0, creationDate= 2013-10-24]

Commit[ID= 4551bbc69664833548429cd05beeca38d9f80e67, release= 2.3.0, creationDate= 2013-10-25]

Commit[ID= fef5615e5326e76820d7bfa79de8fb2d6324acaa, release= 2.3.0, creationDate= 2013-10-25]

Commit[ID= c428609da75df0ca7bc5dfd7727ef6c4ebc99bb6, ticket= OPENJPA-2018, release= 2.3.0, creationDate= 2013-10-25]

Commit[ID= 9da79359463d72a0c68087ae0b3c77e6fe8124cc, ticket= OPENJPA-2018, release= 2.3.0, creationDate= 2013-10-25]

Commit[ID= a28818b7d55ab8eed5e2440c03c63eed4419761c, ticket= OPENJPA-2018, release= 2.3.0, creationDate= 2013-10-26]

Commit[ID= 092e70e0ac381227bcf55974000a48203cecd980, ticket= OPENJPA-2018, release= 2.3.0, creationDate= 2013-10-28]

Commit[ID= 310be135084266fc21515569f297ac714147d8b8, release= 2.3.0, creationDate= 2013-10-28]

Commit[ID= f4b2428008de297a7f993f48e1a6c98761c078f3, ticket= OPENJPA-2437, release= 2.3.0, creationDate= 2013-10-29]

Commit[ID= 08035c10ef469d5dd29fbb7aaec2a7435245eff7, release= 2.3.0, creationDate= 2013-10-29]

Commit[ID= 28cad3351c57ff519c4a50107e8b84d0e1e96753, release= 2.3.0, creationDate= 2013-11-06]

Commit[ID= 74671312a5b287d67319ebe801a70e7b8f88c1a2, release= 2.3.0, creationDate= 2013-11-24]

Commit[ID= 7c0c4a0a30bf9e4cfad3704c6d0a201e78c2530e, release= 2.4.0, creationDate= 2013-12-13]

Commit[ID= d4425f579953b6208b95a371618b91f913beef71, release= 2.4.0, creationDate= 2013-12-13]

Commit[ID= 9ce4d50169cdb45788e3ce67c5118c4a86ff7776, ticket= OPENJPA-2233, release= 2.4.0, creationDate= 2013-12-17]

Commit[ID= d0a311efe0e6a5318f5755db8c3bea460f6a3f00, ticket= OPENJPA-2463, release= 2.4.0, creationDate= 2013-12-17]
